"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","SOCBENHH","INCASH","PC_GDP","A","1998",12.3446632842192,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1999",11.6115659415874,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2000",11.0557331085874,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2001",10.4521256759277,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2002",10.0201803507889,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2003",9.74204509280148,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2004",9.0809076145679,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2005",9.06628942474699,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2006",9.63491796039788,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2007",9.75976708839081,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2008",10.4322688153898,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2009",11.02611667576,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2010",10.9550380130035,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2011",10.603855584362,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2012",10.653171830468,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2013",10.1251380420163,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2014",9.9640542035855,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2015",9.67318967007749,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2016",9.55752474222229,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2017",9.13644224915601,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2018",9.28657666082083,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1986",9.59864027746622,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1987",9.40508232694462,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1988",9.50090615619867,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1989",9.50107858243451,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1990",9.57746793230664,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1991",10.2387939883663,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1992",10.2614386596687,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1993",9.85927066066777,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1994",9.51914497935508,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1995",9.69335799492913,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1996",9.72988397740873,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1997",9.9479273004818,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1998",10.6576114429072,
"NZL","SOCBENHH","INKIND","PC_GDP","A","1999",10.294659495359,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2000",10.4226170111566,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2001",10.3499673690099,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2002",10.4012916016304,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2003",10.4840763449641,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2004",10.6899630561792,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2005",11.0919680612752,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2006",11.1983998791485,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2007",11.2906578468521,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2008",12.2499156260547,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2009",12.4801885918407,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2010",12.3020252306089,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2011",12.2383204954501,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2012",12.2366047623426,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2013",11.834843738586,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2014",11.9015227210794,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2015",11.6997375080555,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2016",11.2503180614524,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2017",10.982376584205,
"NZL","SOCBENHH","INKIND","PC_GDP","A","2018",11.4893493821943,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1995",15.1537993517025,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1996",14.4995790160353,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1997",14.0225524383619,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1998",14.7266368517974,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1999",14.5109896664979,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2000",13.0812196515187,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2001",13.516537045821,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2002",14.5640751659485,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2003",15.3522294990508,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2004",14.3825083285661,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2005",13.1036031893676,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2006",12.1377943678634,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2007",11.9423123319007,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2008",11.5442888431163,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2009",13.560946122288,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2010",13.4386194138559,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2011",13.2493376441222,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2012",13.1528687240073,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2013",13.2691070400596,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2014",13.7526450149547,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2015",14.8057899798404,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2016",15.4436779650294,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2017",14.9716785489512,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2018",14.3176166712925,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2019",14.797484616945,
"NOR","SOCBENHH","INKIND","PC_GDP","A","1995",12.0786429359033,
"NOR","SOCBENHH","INKIND","PC_GDP","A","1996",11.8713685392236,
"NOR","SOCBENHH","INKIND","PC_GDP","A","1997",11.8193526906969,
"NOR","SOCBENHH","INKIND","PC_GDP","A","1998",12.8603704678046,
"NOR","SOCBENHH","INKIND","PC_GDP","A","1999",12.6217419919111,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2000",11.4258569890326,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2001",12.4027524026629,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2002",13.4700511074127,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2003",14.07554105127,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2004",13.4820136622135,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2005",12.8481743850588,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2006",12.3157923708567,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2007",12.3824926930911,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2008",12.196471928472,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2009",14.5481887649111,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2010",14.4246200721673,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2011",14.152447664128,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2012",14.0690466735919,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2013",14.364826531702,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2014",14.8235775821172,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2015",15.698637939192,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2016",16.4762625930072,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2017",16.1613130131803,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2018",15.8039967599961,
"NOR","SOCBENHH","INKIND","PC_GDP","A","2019",16.4873949106318,
"POL","SOCBENHH","INCASH","PC_GDP","A","1995",16.7797657557814,
"POL","SOCBENHH","INCASH","PC_GDP","A","1996",16.8453445201207,
"POL","SOCBENHH","INCASH","PC_GDP","A","1997",17.0145689678302,
"POL","SOCBENHH","INCASH","PC_GDP","A","1998",16.3233619878892,
"POL","SOCBENHH","INCASH","PC_GDP","A","1999",16.7320919607834,
"POL","SOCBENHH","INCASH","PC_GDP","A","2000",16.0861486893501,
"POL","SOCBENHH","INCASH","PC_GDP","A","2001",17.0991597155803,
"POL","SOCBENHH","INCASH","PC_GDP","A","2002",17.1298934886716,
"POL","SOCBENHH","INCASH","PC_GDP","A","2003",17.0233943706926,
"POL","SOCBENHH","INCASH","PC_GDP","A","2004",16.0275522955602,
"POL","SOCBENHH","INCASH","PC_GDP","A","2005",15.6984157914026,
"POL","SOCBENHH","INCASH","PC_GDP","A","2006",15.1879530573043,
"POL","SOCBENHH","INCASH","PC_GDP","A","2007",14.1726289766158,
"POL","SOCBENHH","INCASH","PC_GDP","A","2008",14.0426246614668,
"POL","SOCBENHH","INCASH","PC_GDP","A","2009",14.5208318606385,
"POL","SOCBENHH","INCASH","PC_GDP","A","2010",14.6439004274551,
"POL","SOCBENHH","INCASH","PC_GDP","A","2011",13.8584167717625,
"POL","SOCBENHH","INCASH","PC_GDP","A","2012",13.9934639520076,
"POL","SOCBENHH","INCASH","PC_GDP","A","2013",14.479734684455,
"POL","SOCBENHH","INCASH","PC_GDP","A","2014",14.3883215242701,
"POL","SOCBENHH","INCASH","PC_GDP","A","2015",14.2877711508946,
"POL","SOCBENHH","INCASH","PC_GDP","A","2016",15.267028737102,
"POL","SOCBENHH","INCASH","PC_GDP","A","2017",15.076876830685,
"POL","SOCBENHH","INCASH","PC_GDP","A","2018",14.8649833999849,
"POL","SOCBENHH","INCASH","PC_GDP","A","2019",15.5024551847414,
"POL","SOCBENHH","INKIND","PC_GDP","A","1995",7.84227826727747,
"POL","SOCBENHH","INKIND","PC_GDP","A","1996",7.90078451288545,
"POL","SOCBENHH","INKIND","PC_GDP","A","1997",7.81879439012331,
"POL","SOCBENHH","INKIND","PC_GDP","A","1998",7.72056033131486,
"POL","SOCBENHH","INKIND","PC_GDP","A","1999",9.44901654123724,
"POL","SOCBENHH","INKIND","PC_GDP","A","2000",9.78322271810922,
"POL","SOCBENHH","INKIND","PC_GDP","A","2001",10.0955929300207,
"POL","SOCBENHH","INKIND","PC_GDP","A","2002",10.1432487312149,
"POL","SOCBENHH","INKIND","PC_GDP","A","2003",10.0139491447283,
"POL","SOCBENHH","INKIND","PC_GDP","A","2004",9.68681609582214,
"POL","SOCBENHH","INKIND","PC_GDP","A","2005",9.77835618291647,
"POL","SOCBENHH","INKIND","PC_GDP","A","2006",9.8889060258082,
"POL","SOCBENHH","INKIND","PC_GDP","A","2007",9.69603376223793,
"POL","SOCBENHH","INKIND","PC_GDP","A","2008",9.82308020680169,
"POL","SOCBENHH","INKIND","PC_GDP","A","2009",10.0561798162223,
"POL","SOCBENHH","INKIND","PC_GDP","A","2010",10.2151943751392,
"POL","SOCBENHH","INKIND","PC_GDP","A","2011",9.77850734990018,
"POL","SOCBENHH","INKIND","PC_GDP","A","2012",9.75006520705157,
"POL","SOCBENHH","INKIND","PC_GDP","A","2013",9.87805503668006,
"POL","SOCBENHH","INKIND","PC_GDP","A","2014",9.85140342821271,
"POL","SOCBENHH","INKIND","PC_GDP","A","2015",9.86452939964216,
"POL","SOCBENHH","INKIND","PC_GDP","A","2016",9.83500506139222,
"POL","SOCBENHH","INKIND","PC_GDP","A","2017",9.68984357209965,
"POL","SOCBENHH","INKIND","PC_GDP","A","2018",9.72793895721724,
"POL","SOCBENHH","INKIND","PC_GDP","A","2019",9.80767572912213,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1995",10.8003828479439,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1996",10.9646227375223,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1997",10.7471316598613,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1998",10.9193693903196,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1999",10.8772989174505,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2000",11.2685360280146,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2001",11.5665122143354,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2002",12.0539474852464,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2003",13.2409958390709,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2004",13.6755431525488,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2005",14.1694612789448,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2006",14.2576802186213,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2007",14.2390037220671,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2008",14.7231521770731,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2009",16.5481134473162,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2010",16.634963762392,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2011",17.175464877087,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2012",17.8085062952549,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2013",18.6472519759826,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2014",17.9748434259053,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2015",17.6044532164726,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2016",17.1903772265607,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2017",16.5699771892644,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2018",16.3836004156203,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2019",16.3589885764525,
"PRT","SOCBENHH","INKIND","PC_GDP","A","1995",9.81451266249323,
"PRT","SOCBENHH","INKIND","PC_GDP","A","1996",10.1406313328622,
"PRT","SOCBENHH","INKIND","PC_GDP","A","1997",10.3517996899472,
"PRT","SOCBENHH","INKIND","PC_GDP","A","1998",10.4373840251873,
"PRT","SOCBENHH","INKIND","PC_GDP","A","1999",10.6825601516614,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2000",11.0100845742081,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2001",11.3226860474743,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2002",11.5321623177274,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2003",11.8582029182628,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2004",11.9819344162777,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2005",12.1793633995671,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2006",11.6443506483793,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2007",10.9520387059287,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2008",11.04255047832,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2009",11.9109670435274,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2010",11.3973699763309,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2011",10.5345890797364,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2012",9.89306022667774,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2013",10.0269778214988,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2014",9.67614958296382,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2015",9.5489601849356,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2016",9.46543240370382,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2017",9.32121207543603,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2018",9.34438909777155,
"PRT","SOCBENHH","INKIND","PC_GDP","A","2019",9.48445147369213,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1995",13.8670069657025,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1996",13.8923445868611,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1997",13.3212103919548,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1998",13.3515540661127,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1999",14.0393707624659,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2000",13.3382428330669,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2001",13.3888238236875,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2002",13.5323537684673,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2003",11.8567490860184,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2004",12.594616526337,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2005",12.7191156681627,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2006",12.2342896759619,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2007",11.875905509258,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2008",11.6456157055141,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2009",14.1183348558267,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2010",14.3219643075017,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2011",13.7904297343738,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2012",13.9379113949734,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2013",14.0317285309384,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2014",13.9936269287961,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2015",13.7507369461883,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2016",13.9212628266256,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2017",13.5690766073672,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2018",13.2305228493474,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2019",13.3792543587776,
"SVK","SOCBENHH","INKIND","PC_GDP","A","1995",4.23964088509586,
"SVK","SOCBENHH","INKIND","PC_GDP","A","1996",9.87071398013167,
"SVK","SOCBENHH","INKIND","PC_GDP","A","1997",11.4669090273593,
"SVK","SOCBENHH","INKIND","PC_GDP","A","1998",11.6839306123861,
"SVK","SOCBENHH","INKIND","PC_GDP","A","1999",9.2927938332074,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2000",8.70321268705189,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2001",8.66400190330264,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2002",8.64032467619443,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2003",8.05858354409207,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2004",7.32837028011029,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2005",7.25372256171574,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2006",7.46496384717029,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2007",7.78970691739096,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2008",8.20907736335746,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2009",9.22161188834433,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2010",9.02643920743412,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2011",8.44207224587919,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2012",8.5383691664813,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2013",8.91274805293455,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2014",8.80201253002786,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2015",8.82923658831911,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2016",8.79680717748822,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2017",8.74301844888462,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2018",8.71760608371499,
"SVK","SOCBENHH","INKIND","PC_GDP","A","2019",9.21255769356849,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1995",13.1184485918,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1996",12.986633360793,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1997",12.6177619264041,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1998",12.1172388861011,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1999",11.8318413087962,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2000",11.6242778046187,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2001",11.4008271123963,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2002",11.4955333319103,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2003",11.4672689606689,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2004",11.5169581947252,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2005",11.4141587328289,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2006",11.279378934334,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2007",11.4436575521669,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2008",12.2837281362293,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2009",14.4366108275984,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2010",15.0897400879456,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2011",15.3030327243944,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2012",16.2827235794041,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2013",16.7008706833355,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2014",16.5390376279601,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2015",15.7990515873384,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2016",15.5955074337427,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2017",15.2637368122987,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2018",15.4087571629514,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2019",15.8080060642512,
"ESP","SOCBENHH","INKIND","PC_GDP","A","1995",9.83785943185667,
"ESP","SOCBENHH","INKIND","PC_GDP","A","1996",9.80308787967367,
"ESP","SOCBENHH","INKIND","PC_GDP","A","1997",9.53399785852392,
"ESP","SOCBENHH","INKIND","PC_GDP","A","1998",9.46540693857657,
"ESP","SOCBENHH","INKIND","PC_GDP","A","1999",9.53681492908617,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2000",9.43781826376744,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2001",9.236754147331,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2002",9.44937776164963,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2003",9.51305427376955,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2004",9.86948432520359,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2005",10.0819856862028,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2006",10.021587471098,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2007",10.1809418347452,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2008",10.8360123690787,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2009",12.0515503734606,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2010",11.8764734890823,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2011",11.7719830450956,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2012",11.3207364181325,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2013",11.1893197222908,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2014",11.0619691946388,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2015",11.1141528781819,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2016",11.0196257990376,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2017",10.8792833671005,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2018",10.9233708730628,
"ESP","SOCBENHH","INKIND","PC_GDP","A","2019",11.0287947541658,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1995",17.1331438055365,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1996",16.3385228045274,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1997",15.7395001408684,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1998",15.5624607082984,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1999",15.347634204569,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2000",14.730712078803,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2001",14.8397133731993,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2002",15.0149713114373,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2003",15.4966004522805,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2004",15.1609481096025,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2005",14.939544931281,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2006",14.4073446336795,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2007",13.6096996128996,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2008",13.6026949704502,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2009",14.6621437195765,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2010",13.7753274214425,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2011",13.2249730986051,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2012",13.8221194741703,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2013",14.1643519940845,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2014",13.6905715848867,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2015",13.2072238374112,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2016",13.089069497955,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2017",12.80156051249,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2018",12.5602400603254,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2019",12.3234023725204,
"SWE","SOCBENHH","INKIND","PC_GDP","A","1995",17.6442561139618,
"SWE","SOCBENHH","INKIND","PC_GDP","A","1996",18.0703936645599,
"SWE","SOCBENHH","INKIND","PC_GDP","A","1997",17.5869167912684,
"SWE","SOCBENHH","INKIND","PC_GDP","A","1998",17.678084959885,
"SWE","SOCBENHH","INKIND","PC_GDP","A","1999",17.6873605705058,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2000",16.9594717063714,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2001",17.7426552786112,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2002",18.3660214707494,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2003",18.6633829928823,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2004",18.1554688358526,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2005",18.1305466929016,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2006",17.9594548612399,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2007",17.69870692648,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2008",17.9296838549334,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2009",18.7650756979074,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2010",18.026169066184,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2011",17.9369789451212,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2012",18.4044158681262,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2013",18.7061781145147,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2014",18.687072434178,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2015",18.6055642690232,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2016",19.2763076399084,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2017",19.0184862907662,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2018",18.8822630712785,
"SWE","SOCBENHH","INKIND","PC_GDP","A","2019",18.8303956515001,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1995",9.87806549055286,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1996",10.3812996968447,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1997",10.6550679827573,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1998",10.2723708371706,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1999",10.0929573617379,
