"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1969",1.84,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1970",1.796,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1971",1.778,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1972",1.792,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1973",1.793,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1974",1.739,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1975",1.803,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1976",1.872,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1977",1.925,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1978",1.932,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1979",1.958,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1980",1.921,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1981",1.953,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1982",1.996,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1983",2.119,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1984",2.107,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1985",2.221,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1986",2.384,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1987",2.389,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1988",2.354,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1989",2.385,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1990",2.11,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1991",1.925,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1992",1.956,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1993",2.076,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1994",2.146,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1995",2.07,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1996",2.177,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1997",2.266,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1998",2.537,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","1999",2.652,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2000",2.669,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2001",2.553,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2002",2.5,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2003",2.365,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2004",2.395,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2005",2.242,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2006",2.224,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2007",2.108,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2008",2.027,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2009",2.066,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2010",2.023,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2011",1.96,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2012",1.833,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2013",1.872,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2014",1.921,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2015",1.995,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2016",2.038,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2017",2.15,
"CHE","TAXPROPERTY","TOT","PC_GDP","A","2018",2.13,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",9.86,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",9.435,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",9.631,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",9.968,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",9.759,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",9.886,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",9.937,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",9.822,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",8.917,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",8.332,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",8.019,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",7.879,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",8.039,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",8.089,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",8.342,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",8.257,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",8.372,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",8.445,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",8.763,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",8.654,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",9.327,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",9.618,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",9.748,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",9.497,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",9.91,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",8.886,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",8.172,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",8.15,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",8.467,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",8.608,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",8.112,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",8.373,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",8.842,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",9.624,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",9.982,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",9.667,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",9.442,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",9.049,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",8.781,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",8.999,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",8.414,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",8.411,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",8.046,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",7.624,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",7.66,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",7.608,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",7.287,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",6.813,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",6.936,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",7.147,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",7.234,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",7.355,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",7.558,
"CHE","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",7.623,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1965",1.112,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1966",1.078,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1967",1.146,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1968",1.22,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1969",1.285,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1970",0.982,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1971",0.981,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1972",0.908,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1973",0.889,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1974",0.774,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1975",0.795,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1976",0.827,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1977",1.025,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1978",0.866,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1979",0.68,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1980",0.706,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1981",0.764,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1982",0.696,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1983",0.618,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1984",0.491,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1985",0.514,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1986",0.419,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1987",0.436,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1988",0.36,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1989",0.334,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1990",0.331,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1991",0.34,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1992",0.332,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1993",0.353,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1994",1.307,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1995",0.5,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1996",0.331,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1997",0.546,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1998",0.712,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","1999",0.637,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2000",0.745,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2001",0.621,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2002",0.688,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2003",0.818,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2004",0.713,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2005",0.78,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2006",0.841,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2007",0.866,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2008",0.841,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2009",0.852,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2010",1.007,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2011",1.051,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2012",1.052,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2013",1.176,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2014",1.197,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2015",1.222,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2016",1.222,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2017",1.122,
"TUR","TAXPROPERTY","TOT","PC_GDP","A","2018",1.052,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",10.529,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",10.092,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",10.042,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",10.821,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",10.534,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",10.843,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",9.435,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",8.581,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",8.075,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",7.538,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",6.855,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",6.975,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",8.272,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",7.166,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",5.946,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",5.418,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",5.535,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",5.206,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",4.949,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",4.716,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",4.579,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",3.292,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",3.191,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",2.783,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",2.458,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",2.275,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",2.233,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",2.037,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",2.142,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",8.089,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",3.049,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",1.795,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",2.699,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",3.454,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",2.821,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",3.158,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",2.429,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",2.865,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",3.247,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",3.057,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",3.337,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",3.569,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",3.753,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",3.634,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",3.63,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",4.059,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",4.059,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",4.217,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",4.639,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",4.87,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",4.871,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",4.829,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",4.507,
"TUR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",4.32,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1965",4.375,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1966",4.492,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1967",4.578,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1968",4.619,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1969",4.668,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1970",4.367,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1971",4.402,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1972",4.646,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1973",4.028,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1974",4.18,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1975",4.343,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1976",4.143,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1977",4.016,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1978",3.791,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1979",3.812,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1980",4.021,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1981",4.603,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1982",4.698,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1983",4.328,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1984",4.209,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1985",4.199,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1986",4.412,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1987",4.472,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1988",4.369,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1989",4.179,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1990",2.686,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1991",2.373,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1992",2.274,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1993",2.995,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1994",3.195,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1995",2.957,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1996",3.013,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1997",3.124,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1998",3.283,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","1999",3.49,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2000",3.776,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2001",3.741,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2002",3.774,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2003",3.719,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2004",3.838,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2005",3.877,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2006",4.07,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2007",4.113,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2008",3.803,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2009",3.8,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2010",3.891,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2011",3.855,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2012",3.855,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2013",3.98,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2014",4.049,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2015",4.038,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2016",4.13,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2017",4.174,
"GBR","TAXPROPERTY","TOT","PC_GDP","A","2018",4.137,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",14.536,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",14.582,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",14.077,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",13.849,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",13.375,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",12.463,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",13.284,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",14.725,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",13.574,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",12.754,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",12.709,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",12.201,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",12.02,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",11.992,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",12.42,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",12.044,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",13.335,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",12.796,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",12.335,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",11.961,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",11.972,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",12.421,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",13.165,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",12.916,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",12.662,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",8.172,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",7.488,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",7.358,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",10.024,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",10.44,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",10.029,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",10.28,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",10.425,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",10.445,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",10.846,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",11.469,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",11.481,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",11.963,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",11.892,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",11.89,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",11.864,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",12.368,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",12.475,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",11.776,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",12.17,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",12.014,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",11.636,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",11.896,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",12.359,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",12.724,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",12.558,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",12.62,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",12.547,
"GBR","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",12.335,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1965",3.742,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1966",3.682,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1967",3.617,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1968",3.573,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1969",3.639,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1970",3.649,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1971",3.703,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1972",3.865,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1973",3.667,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1974",3.545,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1975",3.439,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1976",3.431,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1977",3.473,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1978",3.159,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1979",2.786,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1980",2.727,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1981",2.646,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1982",2.78,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1983",2.711,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1984",2.623,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1985",2.63,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1986",2.688,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1987",2.77,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1988",2.779,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1989",2.787,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1990",3.059,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1991",3.195,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1992",3.162,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1993",3.076,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1994",3.103,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1995",3,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1996",3.009,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1997",3.008,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1998",3.004,
"USA","TAXPROPERTY","TOT","PC_GDP","A","1999",3.001,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2000",2.922,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2001",2.965,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2002",3.056,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2003",3.095,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2004",3.114,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2005",3.169,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2006",3.174,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2007",3.204,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2008",3.203,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2009",3.317,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2010",3.158,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2011",3.023,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2012",2.968,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2013",2.998,
"USA","TAXPROPERTY","TOT","PC_GDP","A","2014",2.968,
